2020/11/04 03:22:32,Arizona,2383450,0.538,0.448,3400000
2020/11/04 03:24:23,Arizona,2396381,0.537,0.45,3400000
2020/11/04 03:31:35,Arizona,2396411,0.537,0.45,3400000
2020/11/04 03:34:13,Arizona,2397005,0.537,0.45,3400000
2020/11/04 03:37:56,Arizona,2397263,0.537,0.45,3400000
2020/11/04 03:57:01,Arizona,2398824,0.537,0.45,3400000
2020/11/04 04:03:37,Arizona,2400954,0.537,0.45,3400000
2020/11/04 04:04:48,Arizona,2402922,0.536,0.45,3400000
2020/11/04 04:05:29,Arizona,2403384,0.536,0.45,3400000
2020/11/04 04:07:29,Arizona,2404551,0.536,0.45,3400000
2020/11/04 04:23:33,Arizona,2408896,0.536,0.451,3400000
2020/11/04 04:26:30,Arizona,2410178,0.535,0.451,3400000
2020/11/04 04:38:07,Arizona,2420394,0.536,0.45,3400000
2020/11/04 05:53:27,Arizona,2483748,0.531,0.456,3400000
2020/11/04 05:57:55,Arizona,2483894,0.531,0.456,3400000
2020/11/04 06:01:59,Arizona,2502286,0.528,0.458,3400000
2020/11/04 06:04:42,Arizona,2521845,0.526,0.46,3400000
2020/11/04 06:07:45,Arizona,2533873,0.526,0.461,3400000
2020/11/04 06:17:33,Arizona,2536236,0.525,0.461,3400000
2020/11/04 06:34:40,Arizona,2537774,0.525,0.461,3400000
2020/11/04 06:43:46,Arizona,2550854,0.524,0.463,3400000
2020/11/04 06:48:46,Arizona,2552808,0.524,0.463,3400000
2020/11/04 06:52:30,Arizona,2552842,0.524,0.463,3400000
2020/11/04 07:20:03,Arizona,2567895,0.523,0.463,3400000
2020/11/04 07:20:41,Arizona,2567903,0.523,0.463,3400000
2020/11/04 07:30:48,Arizona,2623219,0.519,0.467,3400000
2020/11/04 07:33:40,Arizona,2638624,0.518,0.469,3400000
2020/11/04 07:39:40,Arizona,2639559,0.518,0.468,3400000
2020/11/04 14:44:09,Arizona,2766463,0.51,0.476,3400000
2020/11/04 18:51:42,Arizona,2766673,0.51,0.476,3400000
2020/11/04 19:39:52,Arizona,2766739,0.51,0.476,3400000
2020/11/04 20:27:42,Arizona,2767524,0.51,0.476,3400000
2020/11/05 00:41:41,Arizona,2773138,0.51,0.476,3400000
2020/11/05 02:02:47,Arizona,2848675,0.507,0.479,3400000
2020/11/05 07:40:12,Arizona,2910677,0.505,0.481,3400000
2020/11/05 19:13:40,Arizona,2912613,0.505,0.481,3400000
2020/11/05 19:45:35,Arizona,2913245,0.505,0.481,3400000
2020/11/05 19:49:34,Arizona,2913429,0.505,0.481,3400000
2020/11/05 20:51:36,Arizona,2914614,0.505,0.481,3400000
2020/11/05 22:57:35,Arizona,2918839,0.505,0.481,3400000
2020/11/05 23:06:37,Arizona,2926841,0.504,0.482,3400000
2020/11/06 00:14:38,Arizona,2932674,0.504,0.483,3400000
2020/11/06 00:34:35,Arizona,2934297,0.503,0.483,3400000
2020/11/06 00:37:43,Arizona,2939466,0.503,0.483,3400000
2020/11/06 00:53:35,Arizona,2945456,0.503,0.483,3400000
2020/11/06 00:56:36,Arizona,2973800,0.502,0.483,3400000
2020/11/06 01:11:35,Arizona,2974062,0.502,0.483,3400000
2020/11/06 01:13:36,Arizona,2976285,0.503,0.483,3400000
2020/11/06 01:27:35,Arizona,2978242,0.503,0.483,3400000
2020/11/06 02:01:44,Arizona,3053556,0.501,0.485,3400000
2020/11/06 03:35:42,Arizona,3054736,0.501,0.485,3400000
2020/11/06 05:27:48,Arizona,3060449,0.501,0.485,3400000
2020/11/06 16:01:42,Arizona,3122238,0.5,0.486,3400000
2020/11/06 16:09:38,Arizona,3123624,0.5,0.486,3400000
2020/11/06 16:33:32,Arizona,3123624,0.5,0.486,3400000
2020/11/06 19:23:36,Arizona,3127581,0.499,0.486,3400000
2020/11/06 19:48:35,Arizona,3128667,0.499,0.486,3400000
2020/11/06 20:27:36,Arizona,3135333,0.499,0.486,3400000
2020/11/06 22:16:38,Arizona,3136364,0.499,0.486,3400000
2020/11/06 23:04:37,Arizona,3141210,0.499,0.486,3400000
2020/11/06 23:13:05,Arizona,3150091,0.499,0.486,3400000
2020/11/06 23:13:36,Arizona,3150295,0.499,0.486,3400000
2020/11/06 23:42:34,Arizona,3152467,0.499,0.486,3400000
2020/11/07 00:27:35,Arizona,3155443,0.498,0.487,3400000
2020/11/07 01:24:38,Arizona,3156055,0.498,0.487,3400000
2020/11/07 02:01:44,Arizona,3227987,0.497,0.488,3400000
2020/11/07 02:02:26,Arizona,3235450,0.496,0.487,3400000
2020/11/07 15:37:37,Arizona,3242445,0.495,0.487,3400000
2020/11/07 15:53:37,Arizona,3244195,0.495,0.487,3400000
2020/11/07 16:01:45,Arizona,3284602,0.495,0.489,3400000
2020/11/07 20:01:48,Arizona,3284905,0.495,0.489,3400000
2020/11/07 21:27:39,Arizona,3285927,0.495,0.489,3400000
2020/11/08 01:02:42,Arizona,3293046,0.495,0.489,3400000
2020/11/08 02:19:59,Arizona,3295325,0.495,0.489,3400000
2020/11/08 17:37:42,Arizona,3295569,0.495,0.489,3400000
2020/11/08 19:29:36,Arizona,3298607,0.495,0.489,3400000
2020/11/08 23:01:47,Arizona,3305469,0.495,0.489,3400000
2020/11/08 23:29:43,Arizona,3308722,0.495,0.489,3400000
2020/11/08 23:34:40,Arizona,3322208,0.495,0.49,3400000
2020/11/09 00:48:39,Arizona,3322535,0.495,0.49,3400000
2020/11/09 18:02:37,Arizona,3322568,0.495,0.49,3400000
2020/11/09 18:08:43,Arizona,3322659,0.495,0.49,3400000
2020/11/09 18:17:37,Arizona,3322804,0.495,0.49,3400000
2020/11/09 18:32:35,Arizona,3323228,0.495,0.49,3400000
2020/11/04 08:38:22,Arkansas,0,0,0,1225000
2020/11/04 01:37:24,Arkansas,2119,0.366,0.602,1225000
2020/11/04 01:37:46,Arkansas,13130,0.235,0.736,1225000
